objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
o31121,3028,34532,198,1,0,0,20,0,10,15,64,1,13,49,3,0,true,false,true,3,,,,,
o90702,3032,7327,22,1,0,0,0,0,0,2,2,0,8,0,1,0,true,false,true,2,,,,,
o44194,3033,7831,22,1,0,0,1,0,1,4,2,0,5,1,1,0,true,false,true,2,,,,,
o42568,3034,10914,19616,1,0,0,21,0,18460,4,1112,0,8,0,2,1,true,false,true,2,,,,,
o61645,3035,3481,19,1,0,1,2,0,1,1,1,0,10,0,1,0,true,false,true,2,,,,,
o49232,3036,14111,28,1,0,0,1,0,0,4,4,0,6,1,1,1,true,false,true,2,,,,,
o9359,3036,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o33693,3037,8312,20,1,0,0,0,0,2,3,2,0,5,0,0,2,true,false,true,2,,,,,
o30213,3041,21956,66,0,0,0,6,0,2,5,13,1,20,3,2,0,true,false,true,3,,,,,
o6177,3041,13414,5589,0,0,1,5,0,5050,62,451,0,11,1,2,0,true,false,true,2,,,,,
o1505,3042,3393,16,6,0,0,1,0,5,1,1,0,0,1,0,0,true,false,true,2,,,,,
o5966,3042,11610,23,1,0,0,5,0,2,4,4,1,1,2,0,0,true,false,true,2,,,,,
o39097,3044,12145,56,0,1,0,5,0,2,4,3,0,27,3,2,0,true,false,true,4,,,,,
o69968,3045,5272,15,1,0,0,3,0,1,1,2,0,3,0,1,1,true,false,true,2,,,,,
o79419,3047,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o61771,3048,12292,27,1,0,0,0,0,2,3,2,1,8,1,1,2,true,false,true,2,,,,,
o43298,3048,11670,29,1,0,0,5,0,3,3,4,1,7,1,1,1,true,false,true,2,,,,,
o2067,3049,9571,37,0,0,1,7,0,1,2,7,1,9,1,1,2,true,false,true,2,,,,,
o90771,3049,8137,21,0,0,0,1,0,0,2,2,0,7,0,1,0,true,false,true,2,,,,,
o55088,3050,7062,21,0,0,1,0,0,0,3,2,0,6,1,1,1,true,false,true,2,,,,,
o73041,3052,8389,28,0,0,0,1,0,5,3,2,0,11,1,1,0,true,false,true,2,,,,,
o3907,3053,12422,29,1,0,0,1,0,2,4,3,0,8,1,1,3,true,false,true,2,,,,,
o42575,3055,11788,19009,1,0,0,17,0,17908,3,1065,1,7,1,2,1,true,false,true,2,,,,,
o42140,3061,5623,24,6,1,0,1,0,1,1,2,2,5,3,1,0,true,false,true,2,,,,,
o60275,3064,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
o31060,3067,35689,216,0,0,0,22,0,10,17,70,2,15,54,4,0,true,false,true,3,,,,,
o20484,3068,3233,16,1,0,0,5,0,2,1,0,0,4,0,0,1,true,false,true,2,,,,,
o62969,3069,14618,30,0,0,0,0,0,1,5,4,0,6,1,1,4,true,false,true,2,,,,,
o6213,3069,15228,5244,0,0,1,16,0,4767,6,435,1,8,1,1,0,true,false,true,2,,,,,
o67670,3070,4907,21,1,0,0,2,0,3,2,2,1,6,3,0,0,true,false,true,2,,,,,
o81522,3074,16618,36,0,0,0,1,0,2,4,5,1,11,1,1,4,true,false,true,2,,,,,
o61616,3074,5746,40,0,0,0,3,0,6,1,2,0,25,0,0,1,true,false,true,2,,,,,
o41266,3075,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o83290,3077,7356,15,0,0,0,1,0,1,2,2,1,4,1,1,1,true,false,true,2,,,,,
o75561,3083,14041,38,1,0,0,8,1,3,3,4,0,7,1,1,2,true,false,true,2,,,,,
o11514,3091,16963,46,1,0,0,1,0,5,5,6,1,13,2,1,5,true,false,true,2,,,,,
o86222,3094,6596,21,0,0,0,1,0,4,2,1,1,8,1,0,1,true,false,true,2,,,,,
o30491,3096,22848,74,0,0,0,10,0,6,6,24,0,11,3,3,0,true,false,true,2,,,,,
o11171,3098,6166,19,0,0,0,1,0,3,2,2,0,5,1,1,1,true,false,true,2,,,,,
o61644,3102,3717,35,1,0,0,3,0,11,1,1,1,16,0,0,0,true,false,true,2,,,,,
o90766,3106,7953,18,0,0,0,4,0,0,2,2,0,4,1,1,0,true,false,true,2,,,,,
o42598,3107,10176,19587,1,0,0,19,0,18480,4,1068,0,7,1,2,1,true,false,true,2,,,,,
o6214,3109,15328,5266,7,0,0,17,0,4776,6,439,0,8,1,1,1,true,false,true,2,,,,,
o41800,3110,12242,35,7,0,0,1,0,3,3,5,0,9,1,1,0,true,false,true,2,,,,,
o90658,3110,7513,17,0,0,0,0,0,2,1,1,1,5,1,1,0,true,false,true,2,,,,,
o82664,3112,6891,32,0,1,0,14,0,4,2,2,0,3,0,1,1,true,false,true,2,,,,,
o64716,3118,9576,21,0,0,0,1,0,2,3,1,0,8,2,1,0,true,false,true,2,,,,,
o31109,3119,34700,206,0,0,0,19,0,14,15,67,3,12,51,4,0,true,false,true,3,,,,,
o42576,3121,10975,19598,1,0,0,18,0,18495,3,1062,2,8,2,1,2,true,false,true,2,,,,,
o33729,3126,14790,41,6,0,0,7,0,1,3,4,0,5,1,1,3,true,false,true,2,,,,,
o67025,3126,7370,31,0,0,0,1,0,4,1,0,0,16,0,1,3,true,false,true,2,,,,,
o41283,3130,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o57437,3131,9602,28,1,0,0,6,0,1,3,3,0,5,1,1,1,true,false,true,2,,,,,
o30119,3131,12107,60,0,0,0,8,0,19,4,6,2,13,1,1,1,true,false,true,2,,,,,
o89099,3132,4690,38,1,0,0,15,0,0,1,3,0,14,1,1,0,true,false,true,2,,,,,
o68597,3135,17618,33,0,0,0,3,0,2,4,7,1,5,2,1,0,true,false,true,2,,,,,
o73018,3142,10374,30,0,0,0,1,0,3,3,3,0,14,1,1,0,true,false,true,2,,,,,
o89532,3144,8193,18,0,1,0,1,0,1,2,3,0,2,0,1,1,true,false,true,2,,,,,
o31132,3151,34886,218,0,0,0,21,0,17,17,69,2,15,51,4,0,true,false,true,3,,,,,
o30286,3151,21198,148,1,0,0,40,0,4,4,79,1,6,2,2,0,true,false,true,2,,,,,
o82647,3152,5553,34,1,0,0,14,0,8,1,3,0,3,0,1,0,true,false,true,2,,,,,
o41780,3153,9650,24,0,0,0,1,0,1,3,1,0,7,2,2,3,true,false,true,2,,,,,
o90652,3155,7425,20,0,0,0,1,0,5,2,2,0,6,0,0,0,true,false,true,2,,,,,
o61000,3159,10248,28,0,0,0,7,0,1,2,2,0,6,1,1,2,true,false,true,2,,,,,
o47261,3162,6668,38,0,0,0,4,0,10,4,0,0,14,2,1,0,true,false,true,2,,,,,
o82655,3162,4993,31,1,0,0,9,0,9,1,3,0,4,1,1,1,true,false,true,2,,,,,
o82380,3165,7514,19953,0,0,1,13,0,18877,2,1048,1,5,0,1,1,true,false,true,2,,,,,
o82637,3166,5370,39,2,0,0,9,0,14,1,4,1,4,0,1,1,true,false,true,2,,,,,
o9516,3168,7794,20,0,0,1,5,0,1,2,2,1,5,1,1,0,true,false,true,2,,,,,
o30856,3169,34807,215,1,0,0,20,0,16,16,69,3,12,51,4,0,true,false,true,3,,,,,
o82199,3171,15008,37,1,0,1,7,0,2,4,4,1,8,1,1,1,true,false,true,2,,,,,
o71405,3173,3147,18,0,0,0,1,0,4,2,1,0,7,1,1,1,true,false,true,2,,,,,
o34898,3175,10726,25,0,0,0,1,0,2,3,3,0,8,2,1,0,true,false,true,2,,,,,
o79054,3175,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o31008,3178,39191,217,1,0,0,21,0,10,17,67,3,16,52,4,1,true,false,true,3,,,,,
o9388,3178,7280,27,1,0,0,7,0,4,3,2,0,5,0,0,1,true,false,true,2,,,,,
o45395,3179,3268,35,0,0,0,16,0,6,1,1,0,8,1,0,1,true,false,true,2,,,,,
o9541,3179,17326,50,1,0,0,6,0,1,5,6,0,14,3,2,1,true,false,true,2,,,,,
o20531,3180,8904,186,1,0,0,9,0,131,2,29,0,6,1,1,1,true,false,true,2,,,,,
o57236,3187,5725,11,1,0,0,0,0,1,2,2,0,2,0,1,0,true,false,true,2,,,,,
o70440,3187,1299,5,0,0,1,0,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
o42578,3190,12052,19880,0,0,1,19,0,18725,3,1114,1,9,1,2,1,true,false,true,2,,,,,
o52822,3191,4783,23,1,1,0,1,0,2,1,1,1,7,3,0,1,true,false,true,2,,,,,
o7381,3191,8972,21,1,0,0,1,0,2,2,3,1,5,1,1,0,true,false,true,2,,,,,
o91089,3194,6393,32,1,0,0,13,0,4,2,1,0,7,0,1,0,true,false,true,2,,,,,
o91594,3194,6393,30,0,0,0,13,0,4,1,1,0,6,0,1,0,true,false,true,2,,,,,
o68398,3194,8023,27,1,0,0,3,0,7,1,3,0,5,0,0,2,true,false,true,2,,,,,
o44288,3195,3492,11,0,0,0,1,0,2,1,1,0,3,0,0,1,true,false,true,2,,,,,
o91088,3205,6328,31,0,0,1,13,0,4,1,1,0,7,1,0,0,true,false,true,2,,,,,
o91593,3205,6328,31,0,0,0,13,0,4,1,1,0,7,1,0,1,true,false,true,2,,,,,
o13137,3206,10622,67,0,0,0,3,0,1,1,2,3,43,3,0,1,true,false,true,4,,,,,
o30510,3209,36203,219,0,0,0,20,0,10,17,68,1,21,52,4,1,true,false,true,3,,,,,
o9398,3209,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o90776,3210,10694,19,1,0,0,0,0,0,2,2,0,6,1,1,0,true,false,true,2,,,,,
o41223,3215,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,true,false,true,2,,,,,
o31158,3216,38569,213,0,0,0,22,0,10,17,69,3,17,49,4,0,true,false,true,3,,,,,
o38445,3218,12622,30,1,0,0,3,0,1,3,7,1,5,1,2,0,true,false,true,2,,,,,
o16461,3222,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o13402,3225,11986,35,0,0,1,3,0,2,4,8,0,8,2,1,0,true,false,true,2,,,,,
o80829,3226,11569,28,0,0,1,1,0,1,4,4,0,11,2,1,0,true,false,true,2,,,,,
o60876,3226,7637,21,1,0,0,2,0,2,2,2,1,4,1,1,2,true,false,true,2,,,,,
o13110,3226,8788,23,1,0,0,1,0,0,3,2,1,6,1,1,3,true,false,true,2,,,,,
o61799,3229,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o4844,3229,12604,27,1,0,0,5,0,1,3,3,1,5,1,1,1,true,false,true,2,,,,,
o29991,3237,35957,215,0,0,0,20,0,9,16,70,3,16,54,3,1,true,false,true,3,,,,,
o61609,3239,5193,24,1,0,0,3,0,0,2,1,1,14,0,0,1,true,false,true,2,,,,,
o69913,3241,6709,29,0,0,0,8,0,2,2,1,0,11,1,1,0,true,false,true,2,,,,,
o57652,3242,9082,52,0,0,0,3,0,12,2,2,0,16,9,1,1,true,false,true,2,,,,,
o90732,3242,9332,22,1,0,0,0,0,3,2,3,1,6,1,1,2,true,false,true,2,,,,,
o31108,3243,37142,215,0,0,0,20,0,9,15,71,3,14,53,3,0,true,false,true,3,,,,,
o17417,3246,10094,26,1,0,0,1,0,0,3,3,1,10,0,1,2,true,false,true,2,,,,,
o61001,3248,10225,30,0,1,0,8,0,1,3,2,0,6,2,2,1,true,false,true,2,,,,,
o76440,3249,17424,84,0,0,0,25,0,18,4,17,0,7,1,1,3,true,false,true,2,,,,,
o45806,3253,18362,35,1,0,0,2,0,1,4,8,1,8,1,2,0,true,false,true,2,,,,,
o90068,3255,3847,16,0,0,0,5,0,1,1,1,0,4,1,1,1,true,false,true,2,,,,,
o84051,3255,6378,13,0,0,0,1,0,0,2,1,0,6,1,0,0,true,false,true,2,,,,,
o90816,3258,7957,14,0,0,0,0,0,0,2,3,0,5,0,1,0,true,false,true,2,,,,,
o83276,3264,10062,23,0,0,0,5,0,1,3,1,2,5,1,1,1,true,false,true,2,,,,,
o47005,3271,9296,25,0,0,0,2,0,2,3,3,1,6,1,1,2,true,false,true,2,,,,,
o50667,3279,6833,26,0,0,1,3,0,1,2,2,0,11,1,1,0,true,false,true,2,,,,,
o45752,3282,21923,58,0,0,0,2,0,5,4,7,0,21,3,1,6,true,false,true,2,,,,,
o10314,3286,10519,24,1,0,0,3,0,1,2,2,0,6,0,1,2,true,false,true,2,,,,,
o60981,3286,10500,39,1,0,0,12,0,3,3,3,0,7,1,1,2,true,false,true,2,,,,,
o82666,3288,7051,38,0,0,1,18,0,5,1,3,1,4,1,1,0,true,false,true,2,,,,,
o30871,3289,35108,235,1,0,0,20,0,16,17,83,2,15,53,4,0,true,false,true,3,,,,,
o5254,3292,2117,15,1,0,0,1,0,0,1,0,1,8,1,0,1,true,false,true,2,,,,,
o6137,3292,6063,12,0,0,0,1,0,0,1,1,0,5,0,1,0,true,false,true,2,,,,,
o30832,3295,8209,52,1,0,0,5,0,9,3,4,1,19,2,0,1,true,false,true,3,,,,,
o69957,3296,6310,16,0,0,0,2,0,0,3,3,0,4,1,1,0,true,false,true,2,,,,,
o9390,3296,5728,25,0,0,0,9,0,4,2,1,0,5,1,1,1,true,false,true,2,,,,,
o4833,3297,11870,25,0,1,0,1,0,1,3,4,1,5,0,1,1,true,false,true,2,,,,,
o12236,3304,16441,36,0,0,0,5,0,1,4,8,1,6,2,0,2,true,false,true,2,,,,,
o9968,3306,17959,5709,0,0,1,6,0,5199,7,469,0,14,2,2,0,true,false,true,2,,,,,
o90797,3312,8392,29,6,0,0,1,0,0,2,3,1,9,4,1,0,true,false,true,2,,,,,
o30305,3313,39216,212,0,0,0,21,0,10,17,67,3,14,51,5,0,true,false,true,3,,,,,
o91102,3319,18741,44,1,0,0,1,0,6,4,6,0,15,2,1,1,true,false,true,2,,,,,
o6189,3319,15281,5416,0,0,1,22,0,4899,5,470,0,8,1,2,0,true,false,true,2,,,,,
o1006,3321,7104,17,1,0,0,1,0,0,2,2,0,3,1,1,2,true,false,true,2,,,,,
o7382,3327,13317,34,0,0,0,3,0,3,4,3,1,10,1,1,5,true,false,true,2,,,,,
o30962,3329,36059,223,0,0,0,23,0,14,18,74,2,14,52,4,0,true,false,true,3,,,,,
o90290,3330,5711,20,1,0,0,6,0,0,1,1,1,4,0,1,1,true,false,true,2,,,,,
o10505,3330,12873,54,1,0,0,14,0,2,3,14,1,6,3,2,2,true,false,true,2,,,,,
o68601,3332,19025,36,0,0,0,2,0,2,5,8,0,6,2,2,0,true,false,true,2,,,,,
o27789,3332,12263,33,0,1,0,2,0,0,2,4,0,6,2,2,3,true,false,true,2,,,,,
o11689,3334,10504,32,0,0,1,1,0,1,5,2,1,9,1,1,2,true,false,true,2,,,,,
o53159,3337,6934,16,0,0,0,1,0,1,2,2,0,5,1,1,1,true,false,true,2,,,,,
o16067,3339,8245,20,0,0,1,0,0,2,3,2,0,6,0,1,1,true,false,true,2,,,,,
o51177,3341,16548,111,0,0,1,59,0,2,2,11,3,25,1,1,1,true,false,true,3,,,,,
o65678,3342,7824,24,1,0,1,6,0,1,2,1,0,4,1,1,2,true,false,true,2,,,,,
o24468,3343,7728,16,0,0,0,1,0,1,3,2,0,4,1,1,1,true,false,true,2,,,,,
o83253,3344,21758,51,1,0,0,10,0,2,5,16,0,5,2,2,0,true,false,true,2,,,,,
o64015,3347,10934,40,1,0,0,8,0,2,3,7,3,8,1,1,2,true,false,true,2,,,,,
o42148,3352,12352,36,1,0,0,3,0,3,4,2,1,10,1,2,3,true,false,true,2,,,,,
o35905,3353,16363,40,1,0,0,1,0,1,4,4,2,21,2,1,0,true,false,true,2,,,,,
o62958,3354,15574,31,0,0,0,1,0,0,4,4,0,8,1,1,4,true,false,true,2,,,,,
o4850,3355,7922,19,0,0,0,1,0,1,1,2,0,9,0,1,0,true,false,true,2,,,,,
o67270,3356,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o79504,3356,4410,15,1,0,0,1,0,3,2,0,0,5,1,1,0,true,false,true,2,,,,,
o60864,3356,14195,30,0,0,0,3,0,2,4,3,2,7,1,1,1,true,false,true,2,,,,,
o66203,3357,14371,37,0,0,1,9,0,2,4,4,1,8,2,1,0,true,false,true,2,,,,,
o13095,3358,11038,27,1,0,0,1,0,0,3,4,0,8,1,1,2,true,false,true,2,,,,,
o14744,3362,11891,21,0,0,1,1,0,2,3,3,1,3,1,0,2,true,false,true,2,,,,,
o60982,3371,10813,40,0,0,0,15,0,1,4,4,0,9,1,1,1,true,false,true,2,,,,,
o65465,3372,9547,23,0,0,0,1,0,2,3,3,1,7,1,0,2,true,false,true,2,,,,,
o66139,3375,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o8485,3384,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,true,false,true,2,,,,,
o41326,3385,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o62964,3392,16369,36,0,1,0,0,0,2,6,5,1,9,1,1,5,true,false,true,2,,,,,
o6290,3393,7245,119,0,0,0,71,0,24,2,2,1,17,1,0,0,true,false,true,2,,,,,
o73950,3395,6900,27,1,0,0,8,0,3,3,3,1,4,1,1,0,true,false,true,2,,,,,
o90745,3400,8910,23,0,1,0,0,0,0,2,3,0,11,1,1,0,true,false,true,2,,,,,
o22580,3402,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o90646,3402,8873,17,0,0,0,1,0,1,1,1,0,5,1,1,0,true,false,true,2,,,,,
o46412,3412,2338,74,0,0,0,41,0,20,1,1,0,8,1,0,0,true,false,true,2,,,,,
o12458,3413,9616,37,0,0,0,13,0,1,2,2,0,10,4,1,0,true,false,true,2,,,,,
o33928,3413,9413,63,0,0,0,43,0,2,2,5,0,5,1,1,2,true,false,true,2,,,,,
o33714,3418,4889,21,1,0,0,1,0,2,2,2,1,9,0,1,0,true,false,true,2,,,,,
o90617,3421,8801,16,0,0,0,1,0,0,2,1,0,5,0,1,0,true,false,true,2,,,,,
o48021,3422,12566,40,0,1,0,10,0,1,3,4,0,12,2,0,1,true,false,true,2,,,,,
o62972,3423,18525,46,1,0,0,1,0,1,4,5,1,17,2,1,5,true,false,true,2,,,,,
o65679,3424,7927,23,0,0,0,6,0,2,3,1,0,5,1,1,1,true,false,true,2,,,,,
o19114,3426,13432,26,0,0,0,1,0,0,3,3,1,8,1,1,1,true,false,true,2,,,,,
o8477,3429,64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,true,false,true,2,,,,,
o66610,3432,15179,27,0,0,0,1,0,1,4,3,2,7,1,1,2,true,false,true,2,,,,,
o55162,3432,8389,97,0,0,0,12,0,57,2,21,1,0,0,0,0,true,false,true,2,,,,,
o47111,3433,2865,31,1,0,0,13,0,6,2,1,0,5,0,0,0,true,false,true,2,,,,,
o9852,3433,16709,92,0,0,0,19,0,31,5,17,0,9,1,1,1,true,false,true,2,,,,,
o74591,3435,20695,51,0,0,0,4,0,3,7,10,0,11,1,2,5,true,false,true,2,,,,,
o41347,3435,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o10617,3435,5187,30,0,0,0,14,0,1,2,1,0,8,0,1,0,true,false,true,2,,,,,
o60846,3437,14723,40,0,0,1,1,0,4,4,2,1,16,1,1,2,true,false,true,2,,,,,
o15210,3437,11259,91,0,0,0,27,0,28,2,3,0,23,1,0,1,true,false,true,2,,,,,
o41201,3442,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o41530,3447,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o16711,3450,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o67370,3452,12402,72,0,0,1,4,0,12,8,8,0,25,2,2,1,true,false,true,2,,,,,
o90814,3453,10680,39,0,0,0,11,0,4,3,3,1,11,1,1,0,true,false,true,2,,,,,
o63659,3453,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
o82351,3456,8839,19838,1,0,0,15,0,18701,3,1104,0,5,1,2,1,true,false,true,2,,,,,
o72570,3459,8251,29,1,0,0,7,0,2,2,4,0,6,1,1,1,true,false,true,2,,,,,
o48002,3459,11414,49,0,0,0,17,0,4,3,5,1,11,1,1,2,true,false,true,2,,,,,
o90322,3462,5350,21,0,0,1,4,0,0,2,1,0,6,2,0,2,true,false,true,2,,,,,
o39493,3471,14194,35,0,0,0,5,0,2,4,4,1,7,1,1,4,true,false,true,2,,,,,
o45214,3480,15420,44,0,0,0,2,0,16,4,4,0,10,1,1,0,true,false,true,2,,,,,
